,1705853,1684273,1705859,1668824,1701629,1668197,1696932,1670725,1660903,1419883,1662989,1670728,1662987,1668201,1670721,1659956,1664300,1668196,1662004,1662996,1669829,1669832,1670727,1662988,1684885,1661745,1676716,1670723,1676709,1656298,1686655,1674165,1660904,1671132,1668202,1668205,1667047,1668825,1692303,1690979,1684052,1667052,1656299,1681092,1667050,1676710,1681479,1681061,1668199,1696939,1671134,1664295,1670730,1681561,1664686,1700617,1681469,1690136,1653679,1667051,1686624,1659957,1670722,1659958,1696938,1660905,1701572,1668827,1701505,1705858,1687421,1664684,1701616,1681618,1670729,1438713,1669830,1681487,1701688
1419883,5.941299,5.853658,6.000143,-5.311191,6.000162,2.887367,-0.283690,-2.450061,6.000262,,-0.575994,-0.043895,-0.575994,-1.013887,0.000561,6.650523,5.408993,5.552773,-4.167998,-0.024019,-0.707640,-1.611211,-0.864313,5.505440,5.990110,6.000001,-9.990000,6.004508,5.502627,5.955395,5.990110,6.000190,6.000030,5.914941,8.978458,6.000156,6.000873,5.833855,5.389217,-4.934944,5.990110,6.000002,6.002908,1.357597,6.007883,-0.539988,1.055169,3.579326,0.024540,5.618418,5.402064,5.214838,-4.591376,5.693446,-0.149394,5.981430,-1.911701,5.998185,6.000310,1.369685,5.701775,6.000691,6.000064,6.000146,5.834108,6.000090,-9.031204,3.053603,2.623815,6.000002,5.990110,4.171338,6.000010,5.524012,5.847246,0.000000,2.922308,5.994061,6.000009
1662989,0.002183,0.004525,0.000062,0.442173,0.000025,0.646603,-0.315113,1.755359,0.000037,0.575994,,0.644450,1.000000,1.104621,1.032356,0.144243,1.670540,1.305325,1.309507,1.040587,1.755784,1.842495,1.618783,2.601379,0.001021,0.000000,-0.082344,0.001490,0.008199,0.002045,0.001021,0.000079,0.000002,-0.894378,0.468511,0.000016,0.000107,0.011814,0.006865,-0.120410,0.001021,0.000000,0.000313,-1.063706,0.001393,1.055720,0.000000,-2.499049,1.004063,-5.677336,1.282455,1.252206,1.014552,-3.103669,0.556107,0.001916,0.000000,0.000451,0.000035,-0.453215,0.016399,0.000057,0.000006,0.000110,-1.957623,0.000013,-0.156284,0.559222,-1.670482,0.000000,0.001021,0.896983,0.000001,-4.819090,0.049753,1.000000,0.009755,0.000613,0.000526
1670728,0.000228,0.000498,0.000005,1.021250,0.000002,0.066751,1.471580,1.092080,0.000003,0.043895,1.355550,,1.355550,1.009034,1.002465,0.010312,0.381832,0.102306,1.027948,7.945735,1.307107,1.142642,1.251438,0.463644,0.000088,0.000000,0.010456,0.000109,0.001145,0.000202,0.000088,0.000006,0.000000,-2.232033,0.032587,0.000001,0.000007,0.001074,0.001162,0.015290,0.000088,0.000000,0.000021,0.009005,0.000098,1.004811,0.005174,0.000000,1.000284,-2.992228,0.371164,0.100705,1.005913,-0.490962,2.126807,0.000165,0.008279,0.000036,0.000002,0.030693,0.001562,0.000004,0.000000,0.000008,-2.133513,0.000001,0.008900,0.077988,0.004600,0.000000,0.000088,0.125692,0.000000,-0.316198,0.003951,1.000000,0.003964,0.000053,0.000040
1662987,0.002183,0.004525,0.000062,0.442173,0.000025,0.646603,-0.315113,1.755359,0.000037,0.575994,1.000000,0.644450,,1.104621,1.032356,0.144243,1.670540,1.305325,1.309507,1.040587,1.755784,1.842495,1.618783,2.601379,0.001021,0.000000,-0.082344,0.001490,0.008199,0.002045,0.001021,0.000079,0.000002,-0.894378,0.468511,0.000016,0.000107,0.011814,0.006865,-0.120410,0.001021,0.000000,0.000313,-1.063706,0.001393,1.055720,0.000000,-2.499049,1.004063,-5.677336,1.282455,1.252206,1.014552,-3.103669,0.556107,0.001916,0.000000,0.000451,0.000035,-0.453215,0.016399,0.000057,0.000006,0.000110,-1.957623,0.000013,-0.156284,0.559222,-1.670482,0.000000,0.001021,0.896983,0.000001,-4.819090,0.049753,1.000000,0.009755,0.000613,0.000526
1668201,-0.105604,-0.288314,0.002086,-0.050281,0.001145,-0.353236,0.944548,0.653739,0.001746,1.013887,0.895379,0.990966,0.895379,,1.883640,5.762085,-0.100203,0.298572,0.695779,0.995758,0.875416,0.739223,0.847833,-0.080901,0.000000,0.000003,-3.049284,0.053313,-1.175577,-0.069738,0.000000,0.002686,0.000147,-0.018118,3.787301,0.000876,0.005371,-0.145298,-1.530983,-2.085287,0.000000,0.000008,0.016713,-0.944206,0.060145,1.000000,-7.189237,-0.498184,1.179799,-0.086249,-0.103441,0.200518,-5.470314,-0.064942,0.971540,0.000000,-4.493290,0.007177,0.001815,-0.900279,-0.391859,0.003507,0.000338,0.003409,-0.035973,0.000617,-2.938103,-0.449370,-0.691985,0.000010,0.000000,-0.279455,0.000052,-0.100835,0.926601,1.000000,-8.391544,0.000000,0.014354
1670721,-1.047137,-2.610238,0.002525,0.701692,0.002878,-0.174969,0.984066,0.862313,0.004667,-0.000561,0.967644,0.997535,0.967644,0.116360,,0.875361,-0.033204,-0.025333,0.663972,0.998651,0.960246,0.909473,0.951445,-0.027787,-0.176629,0.000011,-0.898156,0.079906,-8.869204,-0.795810,-0.176629,0.003364,0.000533,-0.004777,0.462730,0.002776,0.015521,-2.965522,-10.890548,-0.614214,-0.176629,0.000030,0.051752,-0.260731,0.140095,-0.659132,-2.223444,-0.135949,1.436221,-0.021426,-0.033592,-0.044296,-1.064627,-0.017215,0.991609,-0.331640,-1.389658,-0.032489,0.005512,-0.260075,-5.321523,0.012299,0.001147,0.002572,-0.009316,0.001604,-0.844261,-0.165561,-0.189613,0.000034,-0.176629,-0.102754,0.000178,-0.026731,-0.911581,1.000000,-3.080061,-0.106065,0.000000
1659956,5.587213,4.995865,5.999181,-1.275142,6.000288,5.084417,-0.068525,-0.676918,6.000577,5.349477,-0.144243,-0.010312,-0.144243,-5.762085,-0.875361,,5.847413,5.644316,-1.997092,-0.006093,-0.179744,-0.423938,-0.219539,5.870421,5.912726,6.000003,2.088707,5.986669,2.782192,5.675866,5.912726,5.999001,6.000118,5.980411,6.601084,6.000504,6.002348,4.678639,2.135499,3.325217,5.912726,6.000006,6.009015,4.902220,6.009641,-4.765009,-3.911998,5.431341,0.037427,5.915312,5.846948,5.583219,-9.335048,5.929173,-0.036562,5.836133,-0.195021,5.976837,6.000926,4.878472,3.758765,6.002603,6.000231,5.997894,5.962204,6.000181,2.369215,5.207100,5.205049,6.000007,5.912726,5.508249,6.000036,5.890027,3.728938,0.000000,-7.926255,5.947592,5.985780
1664300,6.001827,6.003611,6.000064,-1.001761,6.000027,6.545769,-1.764217,0.542597,6.000040,6.591007,-1.670540,-0.381832,-1.670540,0.100203,0.033204,6.152587,,7.320281,0.288203,-0.040607,-0.904837,0.336216,-0.740818,6.707709,6.000977,6.000000,5.802833,6.001561,6.004908,6.001784,6.000977,6.000082,6.000003,5.113057,6.501710,6.000018,6.000116,6.010951,6.002739,5.711686,6.000977,6.000000,6.000342,4.302016,6.001485,0.053367,5.965155,2.153266,0.004342,0.829128,5.505073,7.249302,-0.017422,2.889117,-0.751049,6.001835,5.944249,6.000449,6.000038,5.095671,6.014725,6.000064,6.000006,6.000114,4.117482,6.000014,5.699496,6.335590,3.397682,6.000000,6.000977,6.534244,6.000001,1.169709,6.049973,0.000000,5.988321,6.000587,6.000539
1668196,5.979706,5.948693,6.000101,-12.264657,6.000080,0.245819,-0.653374,-5.288825,6.000127,6.447227,-1.305325,-0.102306,-1.305325,-0.298572,0.025333,6.355684,4.679719,,-1.321027,-0.054109,-1.593125,-3.566284,-1.945848,4.903048,5.997088,6.000000,-0.053822,6.002846,5.820049,5.984878,5.997088,6.000132,6.000013,5.800117,7.479508,6.000071,6.000410,5.946935,5.776529,-2.852411,5.997088,6.000001,6.001333,-4.790139,6.004034,-0.159017,4.147656,0.358121,0.012348,5.090051,4.658735,5.136303,-1.708640,5.280573,-0.342093,5.994531,3.036260,5.999670,6.000143,-4.651386,5.901017,6.000303,6.000029,6.000140,5.608465,6.000044,-1.571519,-0.448203,-1.861298,6.000001,5.997088,1.996479,6.000004,4.882940,5.981408,0.000000,4.854664,5.998251,6.000412
1662004,-0.022565,-0.065783,0.000751,-2.205761,0.000387,-0.800521,0.831429,0.089449,0.000585,4.167998,0.690493,0.972052,0.690493,1.304221,1.336028,1.997092,-0.288203,1.321027,,0.987591,0.635984,0.265261,0.555390,-0.229044,0.002968,0.000001,-9.187972,0.018931,-0.298030,-0.013149,0.002968,0.000965,0.000047,-0.056676,7.153291,0.000287,0.001782,-0.005428,-0.399221,-6.283300,0.002968,0.000003,0.005486,-2.909701,0.020518,1.162026,-3.808459,-1.541242,1.061044,-0.274680,-0.300062,0.988677,-2.385297,-0.202795,0.914279,0.005572,-6.093512,0.003275,0.000597,-2.731652,-0.059606,0.001127,0.000109,0.001253,-0.113154,0.000208,-8.931633,-1.230519,-2.137916,0.000003,0.002968,-0.766002,0.000017,-0.314881,0.398376,1.000000,-2.269232,0.001782,0.005459
1662996,0.000084,0.000171,0.000003,0.969460,0.000001,0.024968,0.528830,1.027558,0.000002,0.024019,0.959413,-5.945735,0.959413,1.004242,1.001349,0.006093,0.040607,0.054109,1.012409,,1.003034,1.026178,1.002484,0.078181,0.000041,0.000000,-0.005344,0.000063,0.000283,0.000080,0.000041,0.000003,0.000000,-6.172739,0.019893,0.000001,0.000005,0.000473,0.000213,-0.007814,0.000041,0.000000,0.000013,-0.054638,0.000059,1.002259,-0.000591,-0.125950,1.000172,-4.002014,0.022265,0.051614,1.000058,-1.567810,0.439641,0.000078,-0.000945,0.000019,0.000001,-0.026345,0.000648,0.000002,0.000000,0.000005,-4.255874,0.000001,-0.008893,0.019282,-0.084716,0.000000,0.000041,0.030859,0.000000,-1.009727,0.002056,1.000000,0.000039,0.000025,0.000022
1669829,0.002454,0.004989,0.000076,0.077402,0.000032,0.729354,-0.295135,1.799550,0.000046,0.707640,0.244216,0.692893,0.244216,1.124584,1.039754,0.179744,0.904837,1.593125,1.364016,0.996966,,1.743153,1.000000,1.450946,0.001215,0.000000,-0.163427,0.001849,0.008137,0.002338,0.001215,0.000098,0.000003,-0.739248,0.587188,0.000020,0.000135,0.013867,0.006055,-0.238977,0.001215,0.000000,0.000396,-1.641992,0.001742,1.066352,-0.019255,-3.778932,1.005088,-4.484819,0.430267,1.518762,1.000000,-2.580273,0.492468,0.002282,-0.030807,0.000546,0.000044,-0.799550,0.018985,0.000073,0.000007,0.000136,-1.591456,0.000017,-0.269447,0.555404,-2.543135,0.000000,0.001215,0.888628,0.000001,-4.006409,0.060529,1.000000,0.000000,0.000730,0.000646
1669832,0.004262,0.008056,0.000177,-2.476097,0.000076,1.283671,0.294924,2.075889,0.000112,1.611211,0.157505,0.857358,0.157505,1.260777,1.090527,0.423938,-0.336216,3.566284,1.734739,0.973822,0.256847,,0.092310,-0.063251,0.002544,0.000000,-0.733035,0.004311,0.007299,0.004317,0.002544,0.000227,0.000007,-0.321723,1.404187,0.000050,0.000327,0.027824,0.000000,-1.071906,0.002544,0.000000,0.000967,-5.681553,0.004144,1.138888,-0.155457,-7.866279,1.012138,-1.810611,-0.492682,3.344190,0.896362,-1.133091,0.683557,0.004776,-0.248730,0.001203,0.000107,-3.227667,0.036496,0.000182,0.000018,0.000312,-0.674519,0.000040,-1.062420,0.501551,-8.635841,0.000000,0.002544,0.786468,0.000003,-1.759359,0.134369,1.000000,-0.069471,0.001528,0.001471
1670727,0.002997,0.006093,0.000093,-0.126863,0.000039,0.890835,-0.060367,1.976573,0.000057,0.864313,0.381217,0.748562,0.381217,1.152167,1.048555,0.219539,0.740818,1.945848,1.444610,0.997516,1.000000,1.907690,,1.187934,0.001484,0.000000,-0.199610,0.002258,0.009938,0.002856,0.001484,0.000119,0.000004,-0.605245,0.717193,0.000025,0.000165,0.016938,0.007396,-0.291887,0.001484,0.000000,0.000483,-2.005534,0.002128,1.081043,-0.023518,-4.615598,1.006214,-3.671859,0.352273,1.855020,1.000000,-2.112549,0.584468,0.002787,-0.037628,0.000667,0.000053,-0.976573,0.023189,0.000089,0.000009,0.000166,-1.302974,0.000020,-0.329103,0.678372,-3.106192,0.000000,0.001484,1.085373,0.000001,-3.280170,0.073930,1.000000,0.000000,0.000891,0.000789
1662988,6.001358,6.002596,6.000054,-1.015571,6.000023,6.408114,-2.262902,0.358077,6.000034,6.494560,-2.601379,-0.463644,-2.601379,0.080901,0.027787,6.129579,5.292291,7.096952,0.229044,-0.078181,-1.450946,0.063251,-1.187934,,6.000789,6.000000,5.788487,6.001319,6.002660,6.001363,6.000789,6.000069,6.000002,4.948240,6.428502,6.000015,6.000100,6.008681,6.000515,5.690708,6.000789,6.000000,6.000294,4.328678,6.001265,0.043087,5.956455,2.251479,0.003705,0.038815,4.799949,7.030753,-0.027938,2.298776,-1.006055,6.001482,5.930328,6.000371,6.000032,5.061871,6.011454,6.000055,6.000006,6.000096,3.789512,6.000012,5.690672,6.182474,3.455597,6.000000,6.000789,6.287640,6.000001,0.253083,6.041373,0.000000,5.981273,6.000474,6.000451
1684885,4.957167,5.458659,6.213835,-0.010245,6.117329,5.996554,-0.000541,-0.003378,6.178944,6.009890,-0.001021,-0.000088,-0.001021,0.000000,0.176629,6.087274,5.999023,6.002912,-0.002968,-0.000041,-0.001215,-0.002544,-0.001484,5.999211,,6.000307,5.970255,11.465308,5.701278,5.032477,6.000000,6.275322,6.015089,5.999823,6.036944,6.089817,6.550645,5.912749,5.687793,5.979659,6.000000,6.000839,7.713345,5.990790,12.165692,0.000000,5.929871,5.995140,4.031285,5.999159,5.998991,6.001956,-0.063116,5.999367,-0.000278,6.000000,5.956169,6.735759,6.186030,5.991218,5.900426,6.359496,6.034673,6.349454,5.999649,6.063269,5.971340,5.995617,5.993250,6.000977,6.000000,5.997274,6.005367,5.999016,6.061653,0.000000,5.905841,6.000000,7.471518
1661745,5.999890,5.999951,5.994115,-0.000000,5.986110,6.000000,-0.000000,-0.000000,5.990700,5.999999,-0.000000,-0.000000,-0.000000,-0.000003,-0.000011,5.999997,6.000000,6.000000,-0.000001,-0.000000,-0.000000,-0.000000,-0.000000,6.000000,5.999693,,5.999999,5.999756,5.999981,5.999874,5.999693,5.995391,5.963556,6.000000,5.999999,5.982091,5.996940,5.999975,5.999982,5.999999,5.999693,5.284857,5.999039,6.000000,5.999744,-0.000006,5.999997,6.000000,-0.000087,6.000000,6.000000,6.000000,-0.000003,6.000000,-0.000000,5.999837,5.999998,5.999242,5.991045,6.000000,5.999983,5.997092,5.961224,5.996708,6.000000,5.973933,5.999999,6.000000,6.000000,5.123796,5.999693,6.000000,5.751318,6.000000,5.999993,0.000482,5.999995,5.999489,5.999318
1676716,6.069004,6.146525,6.001695,-0.590460,6.000679,9.790418,-0.021330,1.907723,6.000988,21.990000,0.082344,-0.010456,0.082344,3.049284,0.898156,9.911293,6.197167,12.053822,9.187972,0.005344,0.163427,0.733035,0.199610,6.211513,6.029745,6.000001,,6.040732,6.298722,6.063135,6.029745,6.002163,6.000060,5.970073,18.580382,6.000423,6.002846,6.351722,6.277881,6.000000,6.029745,6.000003,6.008273,5.071055,6.037540,1.624023,6.706909,5.423374,0.109291,5.787388,6.166944,11.523752,1.060364,5.897773,0.000469,6.055850,7.131051,6.012766,6.000916,5.727468,6.497871,6.001493,6.000151,6.003032,5.931595,6.000357,4.869834,7.774333,5.240645,6.000004,6.029745,7.092447,6.000023,5.841271,7.403005,0.000000,6.710783,6.017862,6.014590
1670723,3.350671,4.765602,5.977717,-0.013363,6.043078,5.991002,-0.000717,-0.006779,6.075953,5.995492,-0.001490,-0.000109,-0.001490,-0.053313,-0.079906,6.013331,5.998439,5.997154,-0.018931,-0.000063,-0.001849,-0.004311,-0.002258,5.998681,0.534692,6.000244,5.959268,,5.454887,3.105176,0.534692,5.975486,6.011576,5.999792,6.011205,6.054188,6.276737,5.501969,5.470907,5.972145,0.534692,6.000641,6.989177,5.988436,7.850332,-0.100101,5.897579,5.993996,1.128375,5.999088,5.998430,5.996443,-0.096012,5.999248,-0.000381,3.089222,5.935987,4.397954,6.103448,5.988282,5.636894,6.260906,6.023697,5.906002,5.999597,6.025140,5.962029,5.991994,5.991614,6.000727,0.534692,5.995034,6.003678,5.998832,5.917110,0.000000,5.856767,2.070860,5.203002
1676709,6.423492,6.735759,6.022345,-0.117589,6.009736,6.059752,-0.005963,0.013569,6.014380,6.497373,-0.008199,-0.001145,-0.008199,1.175577,8.869204,9.217808,5.995092,6.179951,0.298030,-0.000283,-0.008137,-0.007299,-0.009938,5.997340,6.298722,6.000019,5.701278,6.545113,,6.456080,6.298722,6.028580,6.000977,5.997480,7.239504,6.006484,6.042288,9.161474,5.104166,5.795715,6.298722,6.000054,6.125730,5.884376,6.530495,2.207277,5.436566,5.936841,1.556423,5.986258,5.994022,6.157149,-0.422575,5.991093,-0.002776,6.560884,5.647853,6.146525,6.013832,5.905020,10.000000,6.023945,6.002376,6.039146,5.994773,6.005163,5.684036,6.000147,5.913307,6.000064,6.298722,5.999818,6.000367,5.986170,10.308586,0.000000,5.369592,6.179381,6.183156
1656298,5.384125,5.496005,6.116557,-0.022618,6.055776,5.998284,-0.001180,-0.004352,6.083551,6.044605,-0.002045,-0.000202,-0.002045,0.069738,0.795810,6.324134,5.998216,6.015122,0.013149,-0.000080,-0.002338,-0.004317,-0.002856,5.998637,6.967523,6.000126,5.936865,8.894824,5.543920,,6.967523,6.149456,6.006281,5.999581,6.129935,6.039561,6.250741,6.309987,5.470190,5.956825,6.967523,6.000349,6.761244,5.979079,8.992193,0.130940,5.859505,5.988834,8.849563,5.997900,5.998105,6.012309,-0.121432,5.998504,-0.000589,7.816631,5.912190,6.626602,6.083238,5.980958,6.085261,6.151836,6.014861,6.198995,5.999154,6.029795,5.937498,5.993316,5.984551,6.000410,6.967523,5.995827,6.002299,5.997678,6.349724,0.000000,5.818845,6.580993,6.897273
1686655,4.957167,5.458659,6.213835,-0.010245,6.117329,5.996554,-0.000541,-0.003378,6.178944,6.009890,-0.001021,-0.000088,-0.001021,0.000000,0.176629,6.087274,5.999023,6.002912,-0.002968,-0.000041,-0.001215,-0.002544,-0.001484,5.999211,6.000000,6.000307,5.970255,11.465308,5.701278,5.032477,,6.275322,6.015089,5.999823,6.036944,6.089817,6.550645,5.912749,5.687793,5.979659,6.000000,6.000839,7.713345,5.990790,12.165692,0.000000,5.929871,5.995140,4.031285,5.999159,5.998991,6.001956,-0.063116,5.999367,-0.000278,6.000000,5.956169,6.735759,6.186030,5.991218,5.900426,6.359496,6.034673,6.349454,5.999649,6.063269,5.971340,5.995617,5.993250,6.000977,6.000000,5.997274,6.005367,5.999016,6.061653,0.000000,5.905841,6.000000,7.471518
1674165,5.862629,5.935787,5.944936,-0.000712,6.908604,5.999534,-0.000038,-0.000354,7.559809,5.999810,-0.000079,-0.000006,-0.000079,-0.002686,-0.003364,6.000999,5.999918,5.999868,-0.000965,-0.000003,-0.000098,-0.000227,-0.000119,5.999931,5.724678,6.004609,5.997837,6.024514,5.971420,5.850544,5.724678,,6.219318,5.999989,6.000703,7.055615,11.530000,5.974584,5.972176,5.998521,5.724678,6.012141,8.622980,5.999383,6.180315,-0.005043,5.994578,5.999679,0.071947,5.999951,5.999917,5.999828,-0.005073,5.999960,-0.000020,5.853366,5.996611,5.522266,8.037258,5.999377,5.981335,10.972347,6.454665,5.500781,5.999978,6.522394,5.997980,5.999580,5.999552,6.013814,5.724678,5.999740,6.070546,5.999937,5.996055,0.000001,5.992432,5.541508,5.792937
