,1714088,1703558,1700735,1701668,1701650,1703635,1703636,1705975,1661747,1661999,1662001,1662563,1662565,1662993,1662995,1674160,1676494,1676496,1676500,1676713,1662000,1662002,1662564,1662567,1664698,1676497,1671129,1661826,1661744,1676714,1664687,1671128,1700055,1700070,1687895,1660064,1700053,1661827,1686754,1656381,1676498,1700052,1700049,1687924,1681555,1703533,1662003,1662991,1664683,1674159,1676513,1662566,1700729,1658781,1681542,1706572,1664693,1688246,1689048,1703553,1681494,1706538,1705845,1662569,1703522,1706540,1706542,1700730,1706529,1666344,1684888,1683150,1686792,1686831,1683038,1706543,1683154,1707656,1687964,1681575,1684883,1687593,1711675,1664691,1703535,1683158,1659761,1687608,1686673,1696936,1714166,1701515,1706535,1701625,1668204,1701662,1687379,1687500,1661838,1700733,1656370,1700731,1706534,1703555,1700051,1703501,1684254,1662994,1706532,1705977,1714315,1700727,1705968,1703538,1687829,1706531,1706530,1687489,1660065,1656297,1706528,1684011,1700913,1705972,1683994,1700732,1660068,1684912,1711672,1667048,1707873,1703534,1703530,1703640,1701546,1711669,1714090,1701633,1711668,1718770,1690287,1714221,1681118,1711674,1696940,1714299,1696930,1700050,1700734,1701577,1681690,1706537,1661748,1671131,1701556,1701591,1681706,1656300,1662992,1706533,1703539,1703536,1681115,1711673,1705970,1705974,1664297
1687924,-4.418232,-0.086758,-6.271918,-0.001198,-0.054533,-0.121393,-0.121393,-1.165720,-0.014438,-0.044527,-0.059723,-0.070013,-0.172383,-0.006360,-0.054533,-0.006194,-0.005674,-0.254515,-0.002847,-0.019667,-0.044941,-1.088328,-7.779689,-0.004258,0.022408,-0.013955,-0.001997,0.001003,-0.319256,-0.009603,-0.134414,-0.026139,-0.009762,0.985672,0.948230,0.999246,0.985815,0.999397,-0.012692,-2.251138,-0.098922,0.955681,0.955681,,0.992732,-0.079229,0.973415,0.850044,0.955066,0.411726,-0.131676,-0.005526,-0.077799,-0.004254,-0.000518,-0.003683,-0.242972,-0.054533,-0.001362,-0.212612,-0.065594,-0.003967,-0.037923,0.000001,-0.028710,-0.007815,-0.000432,-0.021903,-0.000372,-1.277624,-1.145103,-0.022797,-0.026134,-0.054582,-0.001362,-0.000432,-10.000000,0.006085,-0.008722,-0.074874,-0.008722,-0.114545,-0.573958,-0.005445,-0.016376,-0.008387,-0.044507,-0.025533,-0.059490,-0.047097,-43.035399,-0.026134,-0.420801,-0.110896,-0.337931,-0.032249,-0.366313,-0.021885,-0.023977,-0.001095,-0.002050,-3.906687,-0.000738,-0.006141,-1.226023,-3.442074,-0.427574,-0.189085,-6.324718,-0.420801,-0.008725,-0.443388,-0.933680,-0.021991,-0.134759,-6.324718,-0.001899,-0.026134,-0.044507,0.022581,-0.057011,-0.054533,-0.001353,-2.437618,-1.894694,-0.857021,-0.044507,-0.796593,-6.769233,0.000001,2.004933,-0.006614,-6.769233,-0.121393,0.000724,-1.512344,-0.056763,-0.019873,-0.447359,-0.052054,-0.427574,-3.682473,-0.796593,-3.799054,-0.212612,-0.747304,-6.219543,-0.351495,-0.857021,-0.351495,-0.148235,-0.086758,-0.058688,-0.013751,0.001077,-1.512344,-7.357589,0.031197,0.121591,-9.986724,-0.073662,-0.060273,-1.535809,-0.347997,-0.214535,-8.123036,-1.356060
1681555,0.007893,0.000145,0.005466,0.000033,-0.293214,0.000175,0.000175,0.000731,2.349445,0.680284,0.390156,0.207295,0.135172,-5.000018,-0.293214,-4.418986,-3.602973,0.098006,3.031898,-5.543273,0.807061,0.008059,0.004147,8.493564,0.000037,-4.062341,1.365174,0.072529,0.105094,2.550493,0.258998,1.332962,-0.074826,1.481909,1.589642,7.221744,1.486752,0.570052,1.460257,0.012123,0.352374,1.553560,1.553560,1.007268,,-0.235254,1.874848,1.242340,1.642045,1.046331,0.176629,5.555355,-0.244180,6.757212,-0.505552,-3.135442,0.121524,-0.293214,-1.249302,-0.004127,0.000000,-3.335931,0.000093,0.000000,-1.402859,-5.773849,-0.479816,-1.602047,-0.418536,0.014226,-0.021897,-1.992595,-0.959457,-0.296146,-1.249302,-0.479816,0.003634,0.000024,-5.538698,-0.465937,-5.538698,0.161801,0.023800,3.480149,-3.278740,-4.615582,0.348608,-3.188152,-0.586428,-0.622178,-0.012666,-0.959457,0.000376,-0.110216,0.090503,0.000000,0.000000,-1.594076,1.156162,0.000033,0.000002,0.008163,-0.777009,-4.767331,0.018320,0.001504,0.030597,0.139821,0.005426,0.000376,-5.547929,0.023022,0.020924,-2.115393,0.000000,0.005426,-1.785826,-0.959457,0.348608,0.000026,-0.439821,-0.293214,0.000983,0.011754,0.016111,0.000597,0.348608,0.029197,0.002363,0.000000,2.000020,-5.059261,0.002363,0.000175,0.000001,0.016222,-0.425160,-2.463230,0.023093,-0.146607,0.030597,0.009868,0.029197,0.008549,-0.004127,0.036423,0.005506,0.019644,0.000597,0.019644,-0.107867,0.000145,0.608911,1.960714,0.000002,0.016222,0.000000,0.000060,0.000243,0.003581,-0.272576,-0.400401,0.019876,0.019841,-0.003405,0.004335,0.026798
1703533,6.099378,6.001612,6.069568,6.000361,6.209303,6.001961,6.001961,6.008441,9.139883,13.737364,12.002258,8.289261,8.079517,5.635611,6.209303,5.696519,5.772742,7.099440,6.437941,4.579200,15.628685,6.088478,6.054566,7.672266,6.000394,5.441034,6.220330,6.790599,7.212526,7.133776,9.015453,19.228257,6.300730,0.700418,7.974552,0.733965,0.693449,-0.029527,7.113721,6.136713,10.437984,5.243922,5.243922,0.079229,0.235254,,2.946298,2.914211,7.270005,0.522415,8.719776,10.168171,5.960792,6.908323,5.959102,5.761618,7.378793,6.209303,5.901606,6.732952,8.123168,5.747968,6.001030,6.000000,5.268379,5.594484,5.959259,5.558543,5.964294,6.157824,5.950047,5.307016,5.776127,6.195349,5.901606,5.959259,6.043700,6.000264,5.650645,4.507238,5.650645,8.794650,6.487534,6.573131,5.384012,5.745065,9.854383,4.537034,4.813950,5.355301,5.885659,5.776127,6.004273,6.511143,7.030390,7.043843,6.446154,5.563677,9.372067,6.000358,6.000019,6.108041,5.935266,5.655066,6.286953,6.017805,6.643145,7.573564,6.069015,6.004273,5.649701,6.565667,6.351603,5.309529,7.212773,6.069015,5.857812,5.776127,9.854383,6.000277,5.511627,6.209303,6.010718,6.163854,6.217894,6.006853,9.854383,6.449576,6.028530,6.000000,8.000214,5.637090,6.028530,6.001961,6.000010,6.243429,5.581394,5.332852,6.562971,6.906979,6.643145,6.118693,6.449576,6.112103,6.732952,6.520224,6.070126,6.633765,6.006853,6.633765,6.158188,6.001612,13.165904,7.853091,6.000017,6.243429,6.022213,6.000645,6.002597,6.044225,5.852301,5.555509,6.268812,6.640134,6.732316,6.054214,6.322379
1662003,0.018021,0.000500,0.011873,0.000121,-4.021920,0.000601,0.000601,0.002285,2.362311,2.226773,0.004449,0.734209,0.001541,-1.640345,-4.021920,-1.518762,-1.313355,0.333206,0.187763,-5.523752,2.276248,0.028971,0.007556,1.841562,0.000143,-3.230333,-0.001500,0.265329,0.330000,0.106685,0.791102,4.068134,-1.198400,-0.361534,1.898658,1.997897,-0.347987,0.852231,-0.449329,0.040640,0.803548,1.176581,1.176581,1.026585,0.125152,-2.946298,,1.664819,3.127989,1.155345,0.000000,5.455188,-3.024902,0.670296,-0.150778,-0.991901,0.400538,-4.021920,-0.382532,-0.647817,-2.026468,-1.061248,0.000328,0.000000,-6.003943,-1.950989,-0.135943,-4.401469,-0.117957,0.049803,-0.233613,-4.939305,-4.787030,-4.035327,-0.382532,-0.135943,0.009969,0.000091,-2.018965,-4.260734,-2.018965,-0.246597,-0.098456,-0.046436,-3.729377,-1.817069,1.231043,-6.585740,-5.362560,-6.152576,-0.065635,-4.787030,0.001236,-1.796065,0.295402,-3.881782,-0.362872,-4.390493,1.096603,0.000119,0.000006,0.014354,-0.224761,-1.573294,-0.003947,0.004359,-0.139896,0.471280,0.011819,0.001236,-2.020984,-0.171746,-0.023918,-4.798361,-0.986388,0.011819,-0.541094,-4.787030,1.231043,0.000103,-4.692240,-4.021920,0.003596,0.013933,0.024555,0.001897,1.231043,0.000000,0.006396,0.000000,2.000074,-1.681336,0.006396,0.000601,0.000004,0.005175,-4.625208,-4.402456,-0.168665,-3.351600,-0.139896,0.027054,0.000000,0.015890,-0.647817,0.033040,0.011926,-0.269446,0.001897,-0.269446,-1.479582,0.000500,1.797692,0.504907,0.000006,0.005175,-0.018066,0.000231,0.000928,0.008880,-3.272746,-4.355857,0.030293,-0.272154,-0.638258,0.010199,0.073418
1662991,-0.081932,0.002333,-0.070447,0.000673,-1.983587,0.002708,0.002708,0.006335,-0.197462,2.046430,-1.491961,3.734795,-4.306353,-0.272633,-1.983587,-0.260075,-0.232838,1.451745,-0.058201,-0.874356,0.137934,0.154814,-0.086204,0.021046,0.000931,-0.572690,-0.050041,1.497182,0.940680,-0.232752,1.818187,0.443985,-0.327108,0.547413,0.013612,1.050259,0.551916,0.974696,-0.348509,0.166533,-1.108600,-0.073008,-0.073008,1.149956,0.757660,-2.914211,0.335181,,3.491605,1.637270,-3.292870,0.239592,-2.865796,-0.059954,-0.023389,-0.160788,1.515230,-1.983587,-0.060551,-7.131443,-2.187119,-0.172710,0.001635,0.000000,-1.133746,-0.330554,-0.020216,-0.852557,-0.017461,0.243135,-3.915525,-0.912151,-0.985062,-1.986893,-0.060551,-0.020216,0.000000,0.000550,-0.357932,-2.912633,-0.357932,-3.145303,-3.694565,-0.139370,-0.667781,-0.335562,6.197792,-1.094581,-2.314184,-1.800808,-0.696895,-0.985062,0.004607,-3.965178,1.063199,-1.075284,-8.187308,-0.851341,-0.523663,0.000668,0.000020,-0.181366,-0.034015,-0.262518,-1.223014,0.005230,-5.050269,1.978813,-0.069160,0.004607,-0.358156,-5.300019,-1.834776,-0.882228,-4.493290,-0.069160,-0.084971,-0.985062,6.197792,0.000710,-2.148886,-1.983587,0.020274,-0.413150,-0.443213,0.005882,6.197792,-1.807165,-0.001990,0.000000,2.000446,-0.281834,-0.001990,0.002708,0.000025,-0.887334,-2.132356,-0.801844,-5.234907,-1.818288,-5.050269,-0.000408,-1.807165,-0.170627,-7.131443,-1.508983,-0.071753,-7.295258,0.005882,-7.295258,-5.391948,0.002333,0.579634,-0.308915,0.000042,-0.887334,-0.407622,0.001478,0.005921,-0.021303,-2.725150,-2.264213,-0.546782,-7.368577,-7.188880,-0.038209,-0.002216
1664683,-0.146529,0.000375,-0.112412,0.000197,-4.981752,0.000358,0.000358,-0.002457,-0.992933,-0.420408,-4.778986,0.848972,-8.038386,-0.622066,-4.981752,-0.600443,-0.544642,0.150811,-0.214976,-1.954832,-2.341957,0.040677,-0.111425,-0.213968,0.000363,-1.339604,-0.159945,0.449005,-0.329882,-0.761304,-1.212013,-1.000283,-0.863948,-0.240666,-2.837269,1.008425,-0.228321,0.941579,-1.046885,0.008242,-6.560000,-2.512407,-2.512407,1.044934,0.357955,-7.270005,-1.127989,-1.491605,,1.032176,-10.540000,-0.066482,-7.142976,-0.294303,-0.051832,-0.363128,-0.040330,-4.981752,-0.135376,-11.417219,-5.794467,-0.390694,0.000348,0.000000,-2.711744,-0.760007,-0.043939,-2.056507,-0.037869,0.047750,-2.899342,-2.165094,-2.421734,-4.987776,-0.135376,-0.043939,-0.037363,0.000187,-0.837256,-7.028200,-0.837256,-9.448153,-3.192860,-0.439009,-1.567740,-0.796493,1.361467,-2.497503,-5.584141,-4.389696,-0.425874,-2.421734,-0.000192,-10.062537,-0.082100,-2.848816,-6.533243,-2.054291,-1.843697,0.000196,-0.000002,-0.228648,-0.074542,-0.599932,-1.164290,-0.011294,-4.344556,0.141471,-0.110972,-0.000192,-0.837663,-4.465971,-1.679232,-2.090845,-11.904345,-0.110972,-0.189318,-2.421734,1.361467,0.000297,-5.282946,-4.981752,0.006070,-0.450526,-0.519318,-0.001439,1.361467,-1.742250,-0.025888,0.000000,2.000152,-0.645256,-0.025888,0.000358,0.000010,-0.874854,-5.252827,-1.894032,-4.414742,-4.680558,-4.344556,-0.101787,-1.742250,-0.224052,-11.417219,-1.578604,-0.113870,-6.023378,-0.001439,-6.023378,-13.541807,0.000375,-2.660875,-1.065926,0.000017,-0.874854,-0.325271,0.000560,0.002228,-0.053818,-6.774824,-5.577644,-0.640671,-6.083914,-11.288195,-0.075061,-0.277294
1674159,-2.241931,0.004049,-1.713904,0.002570,-0.358156,0.003482,0.003482,-0.043724,-0.073941,-0.058814,-0.348885,0.727312,-1.007010,-0.044400,-0.358156,-0.042897,-0.038950,0.294987,-0.015809,-0.139300,-0.182195,0.517385,-1.685836,-0.016755,0.004969,-0.095801,-0.011675,4.269240,-0.836944,-0.055642,-0.423927,-0.082791,-0.062330,0.910269,0.717132,1.000000,0.911162,0.995826,-0.076147,-0.002618,-0.491037,0.743277,0.743277,1.588274,0.953669,-0.522415,0.844655,0.362730,0.967824,,-0.769430,-0.008216,-0.513254,-0.021898,-0.003691,-0.025897,-0.244027,-0.358156,-0.009647,-1.358007,-0.418135,-0.027867,0.004185,0.000001,-0.194259,-0.054279,-0.003124,-0.147414,-0.002692,0.558528,-7.616917,-0.155010,-0.173839,-0.358577,-0.009647,-0.003124,-0.588274,0.002515,-0.059876,-0.503808,-0.059876,-0.687225,-3.515660,-0.032019,-0.112148,-0.057025,0.400079,-0.178261,-0.400292,-0.314907,-6.151294,-0.173839,-0.006681,-0.723967,-0.486656,-0.205574,-2.335089,-0.147259,-0.135268,0.002555,-0.000044,-3.455842,-0.005303,-0.042826,-7.200327,-0.181972,-2.624655,0.073968,-1.692252,-0.006681,-0.059905,-2.748917,-5.573925,-0.149676,-0.859031,-1.692252,-0.013487,-0.173839,0.400079,0.004115,-0.379224,-0.358156,0.079455,-6.765006,-7.824224,-0.027339,0.400079,-4.654783,-0.406025,0.000000,2.002039,-0.046068,-0.406025,0.003482,0.000142,-8.760419,-0.377117,-0.135553,-2.772425,-0.337088,-2.624655,-1.602293,-4.654783,-3.392017,-1.358007,-4.235852,-1.735820,-2.201320,-0.027339,-2.201320,-0.973569,0.004049,-0.212467,-0.078125,0.000227,-8.760419,-4.797285,0.007634,0.030380,-0.830423,-0.486710,-0.400437,-8.391544,-2.179417,-1.369841,-1.151451,-4.364178
1676513,6.089259,6.002477,6.058805,6.000597,4.192835,6.002977,6.002977,6.011319,6.476942,15.212426,6.004538,9.636562,6.007634,5.668820,4.192835,5.693367,5.734838,7.650379,6.037909,4.884774,9.678586,6.143493,6.037424,6.371805,6.000707,5.347807,5.999697,7.314181,7.634500,6.021539,9.918356,9.200108,5.758047,-0.274889,0.898658,0.201472,-0.272154,-0.029834,5.909282,6.201289,9.980000,0.102903,0.102903,0.131676,-0.176629,3.280224,0.000000,3.292870,10.540000,0.769430,,7.101383,3.317152,6.135331,5.969559,5.799739,7.983876,4.192835,5.922768,2.791341,4.405924,5.785738,6.001623,6.000000,4.787825,5.606102,5.972553,5.111359,5.976185,6.246676,4.842908,5.002772,5.033515,4.186811,5.922768,5.972553,6.049378,6.000453,5.592378,2.967336,5.592378,5.181269,5.512345,5.990625,5.247052,5.633140,12.097394,4.670362,3.590446,4.183574,5.674906,5.033515,6.006123,2.524987,7.463137,5.216282,4.202684,5.113575,6.221400,6.000592,6.000027,6.071097,5.954622,5.682357,5.980450,6.021589,5.307088,8.334267,6.058542,6.006123,5.591970,5.149339,5.881536,5.031228,2.725077,6.058542,5.890755,5.033515,12.097394,6.000512,3.891641,4.192835,6.017809,6.069008,6.121620,6.009397,12.097394,6.000000,6.031678,6.000000,8.000367,5.660544,6.031678,6.002977,6.000019,6.025630,3.921760,5.111159,5.164595,4.494029,5.307088,6.134001,6.000000,6.078706,2.791341,6.163646,6.059068,4.665426,6.009397,4.665426,1.087615,6.002477,11.968547,6.101939,6.000031,6.025630,5.910517,6.001144,6.004599,6.043983,3.425567,3.793249,6.150040,4.652013,2.838688,6.050517,6.363644
1662566,5.985251,6.000055,5.988624,6.000024,0.136002,6.000056,6.000056,5.999815,0.819641,6.016973,3.575657,6.111652,5.160072,0.535288,0.136002,0.731945,1.228180,6.026169,4.189762,-11.211034,5.321070,6.005156,5.988593,4.369878,6.000042,-5.736783,4.638514,6.055208,5.975839,-0.468588,5.898065,5.468949,-1.477589,-10.700851,-1.957980,0.175217,-10.594376,-0.512559,-2.956914,6.002131,5.339613,-3.114041,-3.114041,0.005526,-5.555355,1.831829,-5.455188,-0.239592,0.066482,0.008216,4.898617,,1.737153,3.564638,5.543208,2.806438,6.008299,0.136002,4.808098,4.786712,2.124160,2.564627,6.000047,6.000000,-8.376662,-0.670986,5.611919,-11.960000,5.665448,6.006546,5.689733,-12.940000,-7.594668,0.128644,4.808098,5.611919,5.996407,6.000022,-1.335516,0.756271,-1.335516,4.519432,5.663284,2.258666,-7.730270,-0.967637,6.180727,-15.940000,-0.599757,-1.887823,5.953448,-7.594668,6.000019,3.252092,6.000650,-1.883425,5.305968,-11.940000,1.017721,6.000024,6.000000,5.976556,5.342237,0.730634,5.878214,5.998956,5.541643,6.029507,5.988773,6.000019,-1.339195,5.527960,5.823781,-12.293431,4.113426,5.988773,4.332544,-7.594668,6.180727,6.000034,-0.231878,0.136002,6.000747,5.953357,5.946501,5.999909,6.180727,5.817943,5.997495,6.000000,8.000018,0.333660,5.997495,6.000056,6.000001,5.908743,-0.195090,-10.577236,5.533410,0.503881,5.541643,5.990209,5.817943,5.977084,4.786712,5.836075,5.988474,5.362166,5.999909,5.362166,3.842756,6.000055,5.641361,-3.020000,6.000002,5.908743,5.965446,6.000066,6.000262,5.994654,1.440188,0.165684,5.933999,5.355755,4.800493,5.992475,5.973318
1700729,6.097789,6.001583,6.068466,6.000354,6.242002,6.001927,6.001927,6.008296,9.216495,13.602675,11.920701,8.248407,8.051261,5.630859,6.242002,5.693024,5.770657,7.080078,6.449055,4.558027,15.467657,6.086891,6.053724,7.711302,6.000387,5.435907,6.226212,6.776333,7.191671,7.163700,8.963982,19.533156,6.312383,0.723229,7.854316,0.750524,0.716033,-0.029867,7.144795,6.134316,10.367033,5.382279,5.382279,0.077799,0.244180,6.039208,3.024902,2.865796,7.142976,0.513254,8.682848,10.262847,,6.930525,5.958468,5.758263,7.354742,6.242002,5.900140,6.731621,8.203729,5.744459,6.001011,6.000000,5.267048,5.589575,5.958584,5.560099,5.963699,6.155018,5.953834,5.303491,5.784655,6.227767,5.900140,5.958584,6.042974,6.000259,5.647441,4.512915,5.647441,8.759986,6.482224,6.588562,5.378876,5.743768,9.785667,4.517954,4.818461,5.365355,5.888085,5.784655,6.004199,6.528104,7.012468,7.083451,6.444925,5.565336,9.458708,6.000351,6.000019,6.106383,5.934220,5.650629,6.283109,6.017505,6.636274,7.545927,6.067921,6.004199,5.646478,6.560272,6.347148,5.305643,7.209432,6.067921,5.855658,5.784655,9.785667,6.000271,5.530232,6.242002,6.010524,6.161444,6.214609,6.006735,9.785667,6.443472,6.028058,6.000000,8.000210,5.632501,6.028058,6.001927,6.000010,6.240055,5.601409,5.328389,6.557571,6.953772,6.636274,6.116721,6.443472,6.110369,6.731621,6.512720,6.069015,6.628745,6.006735,6.628745,6.175729,6.001583,13.044684,7.901000,6.000017,6.240055,6.022152,6.000633,6.002549,6.043506,5.886988,5.576761,6.264759,6.635064,6.730867,6.053342,6.317025
1658781,6.000611,6.000074,6.000199,6.000019,4.738675,6.000088,6.000088,6.000285,6.029229,6.301502,5.702711,6.112442,5.897003,-4.372511,4.738675,-3.792895,-2.664781,6.048019,4.975827,-2.862793,6.222647,6.004529,5.999614,8.471716,6.000024,-2.325030,4.758934,6.042460,6.041404,4.337101,6.093848,6.481759,0.874751,-2.811503,-0.119748,3.450846,-2.839759,-0.952807,4.058899,6.005726,6.026903,-0.358889,-0.358889,0.004254,-6.757212,5.091677,-0.670296,0.059954,0.294303,0.021898,5.864669,8.435362,5.069475,,5.087901,-0.171472,6.054877,4.738675,3.655993,5.763812,5.251280,-0.619771,6.000050,6.000000,2.607783,-6.492428,5.199218,1.828247,5.307151,6.007501,5.930464,1.467725,2.953225,4.735968,3.655993,5.199218,6.000899,6.000015,-7.320000,4.782778,-7.320000,5.784920,5.945388,2.450000,-0.886439,-6.320000,6.187735,0.364087,4.468005,4.203509,5.985454,2.953225,6.000169,5.420853,6.039800,4.477109,5.865930,1.835605,5.544381,6.000019,6.000001,5.999049,4.661388,-3.973971,5.984505,6.000458,5.924869,6.066995,6.000210,6.000169,-7.330000,5.918906,5.975131,1.244470,5.635559,6.000210,2.701181,2.953225,6.187735,6.000018,4.603340,4.738675,6.000575,5.996142,5.996728,6.000244,6.187735,5.977630,6.000552,6.000000,8.000012,-4.690790,6.000552,6.000088,6.000001,5.989483,4.616873,0.597475,5.919989,4.874010,5.924869,6.002435,5.977630,5.999321,5.763812,5.984301,6.000187,5.885397,6.000244,5.885397,5.535985,6.000074,6.197655,5.117089,6.000001,5.989483,5.993325,6.000039,6.000157,6.000537,4.999660,4.697420,5.995963,5.884245,5.766791,6.000447,6.006593
1681542,6.000862,6.000011,6.000614,6.000002,6.060642,6.000014,6.000014,6.000063,6.268055,6.055691,6.067119,6.015431,6.023254,6.220604,6.060642,6.291211,6.382678,6.007680,7.402417,6.025476,6.076173,6.000588,6.000506,6.792036,6.000002,6.155585,8.007150,6.005166,6.008991,6.417780,6.022769,6.117279,6.374847,0.265778,0.076782,2.880882,0.268449,2.993054,6.313191,6.000966,6.038519,0.090523,0.090523,0.000518,0.505552,6.040898,0.150778,0.023389,0.051832,0.003691,6.030441,6.456792,6.041532,6.912099,,6.267924,6.009872,6.060642,6.367879,6.017196,6.056017,6.266724,6.000007,6.000000,6.092432,6.213838,4.041529,6.127843,4.120846,6.001075,6.002684,6.109894,6.117589,6.060507,6.367879,4.041529,6.000351,6.000002,6.248935,6.037475,6.248935,6.034703,6.006823,6.735355,6.138087,6.298722,6.026052,6.054947,6.047166,6.062842,5.999631,6.117589,6.000031,6.030652,6.007432,6.113938,6.010031,6.128209,6.167074,6.000002,6.000000,6.001010,4.973174,6.237930,6.003267,6.000139,6.009140,6.011070,6.000608,6.000031,6.248437,6.008715,6.004267,6.112472,6.027266,6.000608,6.165624,6.117589,6.026052,6.000002,6.053904,6.060642,6.000070,6.001641,6.002098,6.000050,6.026052,6.005032,6.000231,6.000000,8.000001,6.230829,6.000231,6.000014,6.000000,6.002653,6.054577,6.120869,6.008642,6.067379,6.009140,6.000953,6.005032,6.001034,6.017196,6.005364,6.000619,6.010834,6.000050,6.010834,6.022309,6.000011,6.055251,6.291585,6.000000,6.002653,6.000499,6.000004,6.000016,6.000372,6.043489,6.051399,6.002588,6.010943,6.017056,6.000465,6.002589
1706572,6.005859,6.000078,6.004162,6.000017,6.357071,6.000096,6.000096,6.000437,7.814956,6.389548,6.441595,6.109158,6.152993,6.537502,6.357071,7.086481,7.724935,6.053994,15.364290,5.798261,6.524806,6.004171,6.003406,11.463433,6.000017,6.701306,18.683771,6.036746,6.062580,8.756599,6.158025,6.813871,8.319953,1.679636,0.514469,20.214209,1.696517,0.344020,8.037183,6.006778,6.261761,0.597352,0.597352,0.003683,3.135442,6.238382,0.991901,0.160788,0.363128,0.025897,6.200261,9.193562,6.241737,12.171472,5.732076,,6.069116,6.357071,5.628713,6.106383,6.347417,6.147699,6.000049,6.000000,6.482224,6.720670,5.536200,6.688917,5.577161,6.007591,6.015223,6.552249,6.667024,6.356045,5.628713,5.536200,6.002411,6.000012,7.122086,6.202181,7.122086,6.225726,6.043864,10.825727,6.643638,7.501169,6.184202,6.133879,6.254464,6.349371,5.996891,6.667024,6.000215,6.182954,6.051968,6.706643,6.062211,6.691706,7.111228,6.000017,6.000001,6.006794,5.384012,6.634645,6.021448,6.000958,6.058675,6.077733,6.004125,6.000215,7.118295,6.055547,6.027824,6.560272,6.169106,6.004125,5.301865,6.667024,6.184202,6.000012,6.305768,6.357071,6.000498,6.010938,6.014057,6.000351,6.184202,6.033103,6.001583,6.000000,8.000010,6.671066,6.001583,6.000096,6.000000,6.017505,6.310898,6.589774,6.055099,6.408374,6.058675,6.006551,6.033103,6.006969,6.106383,6.035632,6.004199,6.068466,6.000351,6.068466,6.131359,6.000078,6.382187,7.935661,6.000001,6.017505,6.003097,6.000029,6.000116,6.002538,6.252032,6.292793,6.017342,6.069154,6.105562,6.003167,6.017797
1664693,5.261490,6.002170,5.432436,6.001068,5.055402,6.002135,6.002135,5.988635,5.814932,5.956120,5.100500,8.483430,3.403709,5.881645,5.055402,5.885809,5.896471,6.940839,5.959682,5.627787,5.573264,6.222473,5.435255,5.961149,6.001924,5.745359,5.969893,8.427717,4.486105,5.856787,5.100418,5.823968,5.836459,-0.234574,-0.718826,0.002357,-0.232240,-0.011110,5.802604,6.062944,4.780483,-0.660724,-0.660724,0.242972,-0.121524,4.621207,-0.400538,-1.515230,0.040330,0.244027,4.016124,5.991701,4.645258,5.945123,5.990128,5.930884,,5.055402,5.974223,2.436674,4.903246,5.925642,6.001946,6.000001,5.484948,5.855442,5.991625,5.609517,5.992781,6.269270,-8.916069,5.588663,5.540475,5.054245,5.974223,5.991625,5.814450,6.001004,5.840849,4.665524,5.840849,4.218503,-3.151263,5.917332,5.702033,5.848677,7.384824,5.524823,4.939714,5.166806,3.792939,5.540475,5.999657,4.092697,5.732817,5.460787,-0.124856,5.609942,5.653820,6.001062,5.999994,4.840531,5.985796,5.885863,0.056328,5.944606,-0.834855,6.821574,5.439758,5.999657,5.840771,-1.172298,-2.581804,5.602747,3.746791,5.439758,5.963948,5.540475,7.384824,6.001570,4.997558,5.055402,6.032825,3.708019,3.362416,5.993629,7.384824,-2.891113,5.871172,6.000000,8.000814,5.877249,5.871172,6.002135,6.000055,1.538074,5.003342,5.640098,-1.233070,5.113247,-0.834855,5.494459,-2.891113,4.864774,2.436674,-2.039012,5.425023,0.245299,5.993629,0.245299,3.432317,6.002170,5.521999,5.799758,6.000087,1.538074,4.330782,6.002974,6.011849,5.729916,4.714968,4.941712,2.746070,0.302559,2.405843,5.622185,4.622630
1688246,6.067312,6.001106,6.047068,6.000248,6.000000,6.001346,6.001346,6.005771,10.361583,11.299308,9.988538,7.573266,7.381852,5.450222,6.000000,5.537247,5.647853,6.754197,6.603815,3.884182,12.559518,6.060848,6.036793,8.341553,6.000272,5.133857,6.300719,6.544165,6.829110,7.551095,8.059828,16.603646,6.372266,0.912664,5.362560,1.033771,0.903583,-0.045024,7.505971,6.093726,9.005918,5.532001,5.532001,0.054533,0.293214,5.790697,4.021920,1.983587,4.981752,0.358156,7.807165,11.863998,5.757998,7.261325,5.939358,5.642929,6.944598,,5.853475,6.440992,7.511567,5.622082,6.000708,6.000000,4.809636,5.384164,5.940046,5.256884,5.947494,6.108405,5.950213,4.896362,5.541594,5.980000,5.853475,5.940046,6.029745,6.000182,5.458659,4.410933,5.458659,7.839397,6.316949,6.780885,5.040089,5.593994,8.648511,3.792723,4.000000,4.832759,5.919363,5.541594,6.002927,6.212040,6.705632,7.301018,6.270671,5.264241,10.638130,6.000246,6.000013,6.072808,5.904458,5.478919,6.190386,6.012140,6.417402,7.079040,6.046697,6.002927,5.457306,6.363659,6.231925,4.904290,6.735759,6.046697,5.788631,5.541594,8.648511,6.000191,5.000000,6.000000,6.007377,6.109863,6.146525,6.004688,8.648511,6.298722,6.019411,6.000000,8.000147,5.450932,6.019411,6.001346,6.000007,6.162115,5.100000,4.948766,6.362086,7.000000,6.417402,6.080788,6.298722,6.075616,6.440992,6.348012,6.047442,6.401966,6.004688,6.401966,6.000000,6.001106,10.889118,8.545726,6.000012,6.162115,6.013476,6.000445,6.001791,6.030016,5.652339,5.152412,6.180765,6.406006,6.441249,6.036747,6.219421
